iso_code,continent,location,date,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality,new_cases,new_deaths,new_recoveries,new_hospitalizations,total_cases,total_deaths,total_recoveries,total_hospitalizations,fatality_rate,positive_rate
IDN,Asia,Indonesia,2021-01-27,46491.0,5978128.0,21.856,0.17,43300.0,0.158,308003.0,308003.0,0.0,62318.0,28915.0,0.11,0.11,0.0,106.0,64.35,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,11948,387,10974,587,1024298,28855,831330,164113,0.03239035821894878,0.2569959777161171
IDN,Asia,Indonesia,2021-01-28,54114.0,6032242.0,22.054,0.198,44210.0,0.162,373786.0,368318.0,5468.0,65783.0,36427.0,0.14,0.13,0.0,133.0,64.35,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,13695,476,10792,2427,1037993,29331,842122,166540,0.03475721066082512,0.2530768377868943
IDN,Asia,Indonesia,2021-01-29,52419.0,6084661.0,22.245,0.192,44878.0,0.164,416299.0,405012.0,11287.0,42513.0,40614.0,0.15,0.15,0.0,148.0,64.35,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,13802,187,10138,3477,1051795,29518,852260,170017,0.013548761049123316,0.2633014746561361
IDN,Asia,Indonesia,2021-01-30,40629.0,6125290.0,22.394,0.149,44541.0,0.163,502955.0,482145.0,20810.0,86656.0,51762.0,0.18,0.18,0.01,189.0,64.35,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,14518,210,10242,4066,1066313,29728,862502,174083,0.01446480231436837,0.35733097048905954
IDN,Asia,Indonesia,2021-01-31,33162.0,6158452.0,22.515,0.121,44213.0,0.162,515681.0,493133.0,22548.0,12726.0,52348.0,0.19,0.18,0.01,191.0,64.35,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,12001,270,10719,1012,1078314,29998,873221,175095,0.02249812515623698,0.3618901151920873
IDN,Asia,Indonesia,2021-02-01,31893.0,6190345.0,22.632,0.117,43829.0,0.16,574938.0,539532.0,35406.0,59257.0,58997.0,0.21,0.2,0.01,216.0,64.35,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,10994,279,10461,254,1089308,30277,883682,175349,0.025377478624704384,0.3447151412535666
IDN,Asia,Indonesia,2021-02-02,42944.0,6233289.0,22.789,0.157,43093.0,0.158,648259.0,596260.0,51999.0,73321.0,57511.0,0.24,0.22,0.02,210.0,64.35,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,10379,304,12848,-2773,1099687,30581,896530,172576,0.029289912322959823,0.2416868479880775
IDN,Asia,Indonesia,2021-02-03,46893.0,6280182.0,22.96,0.171,43151.0,0.158,717647.0,646026.0,71621.0,69388.0,58521.0,0.26,0.24,0.03,214.0,64.35,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,11984,189,9135,2660,1111671,30770,905665,175236,0.015771028037383176,0.2555605314226004
IDN,Asia,Indonesia,2021-02-04,46893.0,6280182.0,22.96,0.171,41591.0,0.152,796819.0,700266.0,96553.0,79172.0,60433.0,0.29,0.26,0.04,221.0,64.35,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,11434,231,11641,-438,1123105,31001,917306,174798,0.02020290362078013,0.24383170195978077
IDN,Asia,Indonesia,2021-02-05,46893.0,6366581.0,23.276,0.171,40274.0,0.147,865609.0,744884.0,120725.0,68790.0,64187.0,0.32,0.27,0.04,235.0,64.35,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,11749,201,9674,1874,1134854,31202,926980,176672,0.017107838965018298,0.25054912247030475
IDN,Asia,Indonesia,2021-02-06,46893.0,6366581.0,23.276,0.171,39566.0,0.145,914303.0,777096.0,137207.0,48694.0,58764.0,0.33,0.28,0.05,215.0,64.35,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,12156,191,12204,-239,1147010,31393,939184,176433,0.01571240539651201,0.25922845627279123
IDN,Asia,Indonesia,2021-02-07,46893.0,6366581.0,23.276,0.171,39925.0,0.146,923449.0,784318.0,139131.0,9146.0,58253.0,0.34,0.29,0.05,213.0,64.35,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,10827,163,10806,-142,1157837,31556,949990,176291,0.01505495520458114,0.2308873392617235
IDN,Asia,Indonesia,2021-02-08,46893.0,6473598.0,23.667,0.171,40465.0,0.148,985855.0,814585.0,171270.0,62406.0,58702.0,0.36,0.3,0.06,215.0,65.28,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,8242,207,13038,-5003,1166079,31763,963028,171288,0.025115263285610288,0.17576184078647134
IDN,Asia,Indonesia,2021-02-09,46893.0,6473598.0,23.667,0.171,40014.0,0.146,1066860.0,845407.0,221453.0,81005.0,59800.0,0.39,0.31,0.08,219.0,65.28,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,8700,213,10424,-1937,1174779,31976,973452,169351,0.024482758620689656,0.18552875695732837
IDN,Asia,Indonesia,2021-02-10,46893.0,6553179.0,23.958,0.171,39000.0,0.143,1248797.0,969546.0,279251.0,181937.0,75879.0,0.46,0.35,0.1,277.0,65.28,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,8776,191,9520,-935,1183555,32167,982972,168416,0.02176390154968095,0.18714946793764528
IDN,Asia,Indonesia,2021-02-11,46893.0,6553179.0,23.958,0.171,38100.0,0.139,1362791.0,1017186.0,345605.0,113994.0,80853.0,0.5,0.37,0.13,296.0,65.28,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,8435,214,10145,-1924,1191990,32381,993117,166492,0.025370480142264375,0.1798775936706971
IDN,Asia,Indonesia,2021-02-12,46893.0,6626984.0,24.228,0.171,37200.0,0.136,1362791.0,1017186.0,345605.0,113994.0,79099.0,0.5,0.37,0.13,289.0,65.28,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,9869,275,11000,-1406,1201859,32656,1004117,165086,0.02786503191812747,0.21045785085193952
IDN,Asia,Indonesia,2021-02-13,46893.0,6626984.0,24.228,0.171,35614.0,0.13,1475812.0,1060326.0,415486.0,113994.0,80216.0,0.54,0.39,0.15,293.0,65.28,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,8844,280,11919,-3355,1210703,32936,1016036,161731,0.031659882406151064,0.18859957776213934
IDN,Asia,Indonesia,2021-02-14,46893.0,6676123.0,24.408,0.171,34028.0,0.124,1494325.0,1068747.0,425578.0,18513.0,81554.0,0.55,0.39,0.16,298.0,65.28,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,6765,247,9237,-2719,1217468,33183,1025273,159012,0.03651145602365115,0.1442646023926812
IDN,Asia,Indonesia,2021-02-15,19641.0,6695764.0,24.48,0.072,31738.0,0.116,1578720.0,1096095.0,482625.0,84395.0,84695.0,0.58,0.4,0.18,310.0,65.28,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,6462,184,6792,-514,1223930,33367,1032065,158498,0.02847415660786134,0.3290056514434092
IDN,Asia,Indonesia,2021-02-16,26156.0,6721920.0,24.575,0.096,29790.0,0.109,1658110.0,1120963.0,537147.0,79390.0,84464.0,0.61,0.41,0.2,309.0,65.28,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,10029,229,7609,2191,1233959,33596,1039674,160689,0.02283378203210689,0.3834301881021563
IDN,Asia,Indonesia,2021-02-17,9991.0,6731911.0,24.612,0.037,25533.0,0.093,1747267.0,1149939.0,597328.0,89157.0,71210.0,0.64,0.42,0.22,260.0,65.28,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,9687,192,8002,1493,1243646,33788,1047676,162182,0.019820377825952307,0.9695726153538184
IDN,Asia,Indonesia,2021-02-18,35315.0,6767226.0,24.741,0.129,25306.0,0.093,1787976.0,1164144.0,623832.0,40709.0,60741.0,0.65,0.43,0.23,222.0,65.28,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,9039,181,10546,-1688,1252685,33969,1058222,160494,0.020024338975550393,0.25595356080985415
IDN,Asia,Indonesia,2021-02-19,71814.0,6839040.0,25.003,0.263,30294.0,0.111,1787976.0,1164144.0,623832.0,40709.0,64721.0,0.65,0.43,0.23,237.0,65.28,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,10614,183,10783,-352,1263299,34152,1069005,160142,0.017241379310344827,0.1477984794051299
IDN,Asia,Indonesia,2021-02-20,32170.0,6871210.0,25.121,0.118,31380.0,0.115,1956725.0,1224091.0,732634.0,40709.0,68702.0,0.72,0.45,0.27,251.0,65.28,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,8054,164,9835,-1945,1271353,34316,1078840,158197,0.020362552768810528,0.2503574759092322
IDN,Asia,Indonesia,2021-02-21,29309.0,6900519.0,25.228,0.107,32057.0,0.117,1956725.0,1224091.0,732634.0,40709.0,70969.0,0.72,0.45,0.27,259.0,65.28,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,7300,173,8236,-1109,1278653,34489,1087076,157088,0.023698630136986303,0.24907025145859635
IDN,Asia,Indonesia,2021-02-22,43273.0,6943792.0,25.386,0.158,35433.0,0.13,1956725.0,1224091.0,732634.0,40709.0,63824.0,0.72,0.45,0.27,233.0,65.28,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,10180,202,9918,60,1288833,34691,1096994,157148,0.019842829076620824,0.2352506181683729
IDN,Asia,Indonesia,2021-02-23,55576.0,6999368.0,25.59,0.203,39635.0,0.145,2059871.0,1269905.0,789966.0,40709.0,57394.0,0.75,0.46,0.29,210.0,65.28,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,9775,323,7996,1456,1298608,35014,1104990,158604,0.03304347826086956,0.17588527421908737
IDN,Asia,Indonesia,2021-02-24,52476.0,7051844.0,25.781,0.192,45705.0,0.167,2188788.0,1363138.0,825650.0,128917.0,63074.0,0.8,0.5,0.3,231.0,65.28,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,7533,240,7735,-442,1306141,35254,1112725,158162,0.03185981680605336,0.14355133775440201
IDN,Asia,Indonesia,2021-02-25,50019.0,7101863.0,25.964,0.183,47805.0,0.175,2315665.0,1461920.0,853745.0,126877.0,75384.0,0.85,0.53,0.31,276.0,65.28,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,8493,264,8686,-457,1314634,35518,1121411,157705,0.031084422465559872,0.16979547771846698
IDN,Asia,Indonesia,2021-02-26,39766.0,7141629.0,26.11,0.145,43227.0,0.158,2449451.0,1583581.0,865870.0,133786.0,82443.0,0.9,0.58,0.32,301.0,65.28,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,8232,268,7261,703,1322866,35786,1128672,158408,0.03255587949465501,0.20701101443444148
IDN,Asia,Indonesia,2021-02-27,31394.0,7173023.0,26.225,0.115,43116.0,0.158,2598535.0,1616165.0,982370.0,149084.0,91687.0,0.95,0.59,0.36,335.0,65.28,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,6208,195,7382,-1369,1329074,35981,1136054,157039,0.031411082474226804,0.19774479199847106
IDN,Asia,Indonesia,2021-02-28,21229.0,7194252.0,26.302,0.078,41962.0,0.153,2690163.0,1691724.0,998439.0,91628.0,99865.0,0.98,0.62,0.37,365.0,65.28,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,5560,185,6649,-1274,1334634,36166,1142703,155765,0.03327338129496403,0.26190588346130295
IDN,Asia,Indonesia,2021-03-01,18940.0,7213192.0,26.371,0.069,38486.0,0.141,2690163.0,1691724.0,998439.0,91628.0,118752.0,0.98,0.62,0.37,434.0,68.98,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,6680,159,9212,-2691,1341314,36325,1151915,153074,0.02380239520958084,0.3526927138331573
IDN,Asia,Indonesia,2021-03-02,29990.0,7243182.0,26.481,0.11,34831.0,0.127,3023348.0,1968057.0,1055291.0,91628.0,137640.0,1.11,0.72,0.39,503.0,68.98,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,5712,193,8948,-3429,1347026,36518,1160863,149645,0.03378851540616246,0.1904634878292764
IDN,Asia,Indonesia,2021-03-03,47667.0,7290849.0,26.655,0.174,34144.0,0.125,3386351.0,2286123.0,1100228.0,363003.0,171080.0,1.24,0.84,0.4,625.0,68.98,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,6808,203,9053,-2448,1353834,36721,1169916,147197,0.02981786133960047,0.1428241760547129
IDN,Asia,Indonesia,2021-03-04,38496.0,7329345.0,26.796,0.141,32497.0,0.119,3386351.0,2286123.0,1100228.0,363003.0,163084.0,1.24,0.84,0.4,596.0,68.98,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,7264,176,6440,648,1361098,36897,1176356,147845,0.024229074889867842,0.1886949293433084
IDN,Asia,Indonesia,2021-03-05,38496.0,7329345.0,26.796,0.141,33319.0,0.122,3528152.0,2413615.0,1114537.0,363003.0,154100.0,1.29,0.88,0.41,563.0,68.98,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,6971,129,6331,511,1368069,37026,1182687,148356,0.018505235977621576,0.18108374896093102
IDN,Asia,Indonesia,2021-03-06,38496.0,7420374.0,27.129,0.141,35336.0,0.129,3528152.0,2413615.0,1114537.0,363003.0,168116.0,1.29,0.88,0.41,615.0,68.98,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,5767,128,6823,-1184,1373836,37154,1189510,147172,0.022195248829547425,0.14980777223607647
IDN,Asia,Indonesia,2021-03-07,29884.0,7423376.0,27.14,0.011,32732.0,0.12,4022544.0,2888757.0,1133787.0,363003.0,190340.0,1.47,1.06,0.41,696.0,68.98,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,5826,112,5146,568,1379662,37266,1194656,147740,0.01922416752488843,0.1949538214429126
IDN,Asia,Indonesia,2021-03-08,38837.0,7423376.0,27.14,0.011,36416.0,0.133,4022544.0,2888757.0,1133787.0,363003.0,205352.0,1.47,1.06,0.41,751.0,68.98,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,6894,281,8725,-2112,1386556,37547,1203381,145628,0.04076008123005512,0.17751113628756082
IDN,Asia,Indonesia,2021-03-09,43966.0,7423376.0,27.14,0.011,38521.0,0.141,4022544.0,2888757.0,1133787.0,363003.0,220364.0,1.47,1.06,0.41,806.0,68.98,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,6389,210,7496,-1317,1392945,37757,1210877,144311,0.0328689935827203,0.14531683573670565
IDN,Asia,Indonesia,2021-03-10,61625.0,7423376.0,27.14,0.011,38101.0,0.139,4837576.0,3574698.0,1262878.0,363003.0,207318.0,1.77,1.31,0.46,758.0,68.98,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,5633,175,5556,-98,1398578,37932,1216433,144213,0.031066927037102787,0.09140770791075051
IDN,Asia,Indonesia,2021-03-11,48990.0,7423376.0,27.14,0.011,38991.0,0.143,4991674.0,3696059.0,1295615.0,154098.0,219203.0,1.82,1.35,0.47,801.0,68.98,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,5144,117,8170,-3143,1403722,38049,1224603,141070,0.022744945567651633,0.10500102061645233
IDN,Asia,Indonesia,2021-03-12,45068.0,7423376.0,27.14,0.011,38879.0,0.142,5108536.0,3769174.0,1339362.0,116862.0,225769.0,1.87,1.38,0.49,825.0,68.98,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,6412,180,6851,-619,1410134,38229,1231454,140451,0.028072364316905803,0.14227389722197567
IDN,Asia,Indonesia,2021-03-13,50016.0,7423376.0,27.14,0.011,38766.0,0.142,5440432.0,3985596.0,1454836.0,331896.0,237869.0,1.99,1.46,0.53,870.0,68.98,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,4607,100,6016,-1509,1414741,38329,1237470,138942,0.021706099413935316,0.09211052463211772
IDN,Asia,Indonesia,2021-03-14,28102.0,7423376.0,27.14,0.011,44727.0,0.164,5480346.0,4020124.0,1460222.0,39914.0,208257.0,2.0,1.47,0.53,761.0,68.98,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,4714,97,5647,-1030,1419455,38426,1243117,137912,0.020577004666949512,0.16774606789552346
IDN,Asia,Indonesia,2021-03-15,41502.0,7781193.0,28.448,0.011,44727.0,0.164,5739648.0,4166862.0,1572786.0,259302.0,206490.0,2.1,1.52,0.58,755.0,68.98,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,5589,147,6830,-1388,1425044,38573,1249947,136524,0.026301663982823402,0.13466820876102356
IDN,Asia,Indonesia,2021-03-16,47064.0,7781193.0,28.448,0.011,44366.0,0.162,6185700.0,4468951.0,1716749.0,446052.0,231400.0,2.26,1.63,0.63,846.0,68.98,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,5414,180,7716,-2482,1430458,38753,1257663,134042,0.033247137052087185,0.11503484616692164
IDN,Asia,Indonesia,2021-03-17,58836.0,7781193.0,28.448,0.011,44006.0,0.161,6581388.0,4705248.0,1876140.0,395688.0,249116.0,2.41,1.72,0.69,911.0,68.98,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,6825,162,9010,-2347,1437283,38915,1266673,131695,0.023736263736263738,0.11600040791352233
IDN,Asia,Indonesia,2021-03-18,35943.0,7781193.0,28.448,0.011,43645.0,0.16,6787283.0,4838752.0,1948531.0,205895.0,256516.0,2.48,1.77,0.71,938.0,68.98,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,6570,227,6285,58,1443853,39142,1272958,131753,0.034550989345509896,0.18278941657624573
IDN,Asia,Indonesia,2021-03-19,45963.0,7781193.0,28.448,0.011,43284.0,0.158,7346148.0,5124948.0,2221200.0,558865.0,319659.0,2.69,1.87,0.81,1169.0,68.98,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,6279,197,6007,75,1450132,39339,1278965,131828,0.031374422678770504,0.13660988186149728
IDN,Asia,Indonesia,2021-03-20,43807.0,7781193.0,28.448,0.011,42924.0,0.157,7835357.0,5533379.0,2301978.0,489209.0,342132.0,2.86,2.02,0.84,1251.0,68.98,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,5656,108,5760,-212,1455788,39447,1284725,131616,0.019094766619519095,0.1291117857876595
IDN,Asia,Indonesia,2021-03-21,26304.0,7781193.0,28.448,0.011,42563.0,0.156,7879881.0,5567280.0,2312601.0,44524.0,342791.0,2.88,2.04,0.85,1253.0,68.98,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,4396,103,6065,-1772,1460184,39550,1290790,129844,0.02343039126478617,0.16712287104622872
IDN,Asia,Indonesia,2021-03-22,37582.0,8076608.0,29.528,0.011,42202.0,0.154,8226632.0,5732210.0,2494422.0,346751.0,355283.0,3.01,2.1,0.91,1299.0,68.98,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,5744,161,7177,-1594,1465928,39711,1297967,128250,0.02802924791086351,0.15283912511308606
IDN,Asia,Indonesia,2021-03-23,50125.0,8076608.0,29.528,0.011,43310.0,0.158,9330853.0,6389837.0,2941016.0,1104221.0,449308.0,3.41,2.34,1.08,1643.0,68.98,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,5297,154,6954,-1811,1471225,39865,1304921,126439,0.029073060222767604,0.10567581047381547
IDN,Asia,Indonesia,2021-03-24,49311.0,8176521.0,29.893,0.011,44418.0,0.162,9330853.0,6389837.0,2941016.0,1104221.0,422409.0,3.41,2.34,1.08,1544.0,68.98,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,5227,118,7622,-2513,1476452,39983,1312543,123926,0.022575090874306484,0.10600068950132831
IDN,Asia,Indonesia,2021-03-25,53162.0,8229683.0,30.088,0.194,45983.0,0.168,9745646.0,6730456.0,3015190.0,1104221.0,422623.0,3.56,2.46,1.1,1545.0,68.98,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,6107,98,4656,1353,1482559,40081,1317199,125279,0.016047158997871295,0.11487528685903464
IDN,Asia,Indonesia,2021-03-26,53162.0,8229683.0,30.088,0.194,46919.0,0.172,10412824.0,7179014.0,3233810.0,667178.0,438097.0,3.81,2.62,1.18,1602.0,68.98,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,4982,85,5679,-782,1487541,40166,1322878,124497,0.017061421116017664,0.09371355479477822
IDN,Asia,Indonesia,2021-03-27,53162.0,8327183.0,30.444,0.194,47854.0,0.175,10425690.0,7190663.0,3235027.0,12866.0,370048.0,3.81,2.63,1.18,1353.0,68.98,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,4461,198,4243,20,1492002,40364,1327121,124517,0.04438466711499664,0.08391332154546481
IDN,Asia,Indonesia,2021-03-28,30638.0,8357821.0,30.556,0.112,46202.0,0.169,10766490.0,7435851.0,3330639.0,340800.0,412373.0,3.94,2.72,1.22,1508.0,68.98,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,4083,85,4279,-281,1496085,40449,1331400,124236,0.020818025961302965,0.13326587897382336
IDN,Asia,Indonesia,2021-03-29,39042.0,8396863.0,30.699,0.143,45751.0,0.167,10766490.0,7435851.0,3330639.0,340800.0,406093.0,3.94,2.72,1.22,1485.0,68.98,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,5008,132,5418,-542,1501093,40581,1336818,123694,0.026357827476038338,0.1282721172071103
IDN,Asia,Indonesia,2021-03-30,48287.0,8445150.0,30.875,0.177,45512.0,0.166,10766490.0,7435851.0,3330639.0,340800.0,291603.0,3.94,2.72,1.22,1066.0,68.98,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,4682,173,5877,-1368,1505775,40754,1342695,122326,0.03695002135839385,0.09696191521527533
IDN,Asia,Indonesia,2021-03-31,45714.0,8490864.0,31.043,0.167,44906.0,0.164,11674871.0,8010163.0,3664708.0,340800.0,305232.0,4.27,2.93,1.34,1116.0,68.98,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,5937,104,5635,198,1511712,40858,1348330,122524,0.01751726461175678,0.1298726867042919
IDN,Asia,Indonesia,2021-04-01,54766.0,8545630.0,31.243,0.2,45135.0,0.165,12226028.0,8371577.0,3854451.0,551157.0,354340.0,4.47,3.06,1.41,1295.0,68.98,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,6142,196,7248,-1302,1517854,41054,1355578,121222,0.03191142950179095,0.1121498740094219
IDN,Asia,Indonesia,2021-04-02,41406.0,8587036.0,31.394,0.151,44086.0,0.161,12292491.0,8424729.0,3867762.0,66463.0,268524.0,4.49,3.08,1.41,982.0,68.98,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,5325,97,5439,-211,1523179,41151,1361017,121011,0.018215962441314553,0.12860455006520793
